DOCKET NUMBER,NOV NUMBER,ADDRESS,STREET NUMBER,STREET DIRECTION,STREET NAME,STREET TYPE,WARD,ISSUING DEPARTMENT,HEARING DATE,CASE DISPOSITION,IMPOSED FINE,ADMIN COSTS,VIOLATION CODE
16BT04645A,16S0488815,8245 S VERNON AVE,8245,S,VERNON,AVE,6,Buildings,5/10/17,Continuance,$0 ,$0 ,104015
16BT06462A,16S0500199,749 E 75TH ST,749,E,75TH,ST,6,Buildings,5/4/17,Continuance,$0 ,$0 ,73014
16BT06473A,16T0500141,3021 W 41ST ST,3021,W,41ST,ST,15,Buildings,5/3/17,Continuance,$0 ,$0 ,2022
16BT02207A,16S0474990,6610 S GREEN ST,6610,S,GREEN,ST,6,Buildings,5/5/17,Continuance,$0 ,$0 ,63014
16BT03732A,16DR0487509,218 W 111TH ST,218,W,111TH,ST,34,Buildings,1/12/17,Not Liable,$0 ,$0 ,3032
16BT02833A,16W0478020,4051 W POTOMAC AVE,4051,W,POTOMAC,AVE,37,Buildings,6/1/17,Continuance,$0 ,$0 ,70014
16BT03462A,16WO482643,1550 S CHRISTIANA AVE,1550,S,CHRISTIANA,AVE,24,Buildings,1/12/17,Non-Suit,$0 ,$0 ,104035
16BT04895A,16N0490310,4908 N ROCKWELL ST,4908,N,ROCKWELL,ST,40,Buildings,1/12/17,Non-Suit,$0 ,$0 ,65034
16BT04601A,16SO488702,639 W GARFIELD BLVD,639,W,GARFIELD,BLVD,20,Buildings,5/4/17,Continuance,$0 ,$0 ,198019
17BT00111A,16SH505682,436 E 72ND ST,436,E,72ND,ST,6,Buildings,1/11/17,Non-Suit,$0 ,$0 ,132016
16BT03788A,16SO484335,4022 N MOZART ST,4022,N,MOZART,ST,33,Buildings,2/9/17,Non-Suit,$0 ,$0 ,198019
16BT05728A,16NO495954,5312 W PENSACOLA AVE,5312,W,PENSACOLA,AVE,38,Buildings,1/11/17,Non-Suit,$0 ,$0 ,76044
17BT00091A,16C0501254,5447 S PEORIA ST,5447,S,PEORIA,ST,20,Buildings,4/12/17,Continuance,$0 ,$0 ,194029
17BT00091A,16C0501254,850 W GARFIELD BLVD,850,W,GARFIELD,BLVD,20,Buildings,4/12/17,Continuance,$0 ,$0 ,194029
17BT00109A,16CO501379,523 W 31ST ST,523,W,31ST,ST,11,Buildings,4/12/17,Continuance,$0 ,$0 ,106015
16BT04885A,16WO490102,4500 S LAMON AVE,4500,S,LAMON,AVE,22,Buildings,1/11/17,Non-Suit,$0 ,$0 ,67024
16BT04917A,16S0490895,239 E 108TH ST,239,E,108TH,ST,9,Buildings,1/12/17,Non-Suit,$0 ,$0 ,190019
17BT00153A,16NO501538,6819 N SEELEY AVE,6819,N,SEELEY,AVE,50,Buildings,1/12/17,Non-Suit,$0 ,$0 ,138106
16BT04895A,16N0490310,4908 N ROCKWELL ST,4908,N,ROCKWELL,ST,40,Buildings,1/12/17,Non-Suit,$0 ,$0 ,79014
16BT03462A,16WO482643,1550 S CHRISTIANA AVE,1550,S,CHRISTIANA,AVE,24,Buildings,1/12/17,Non-Suit,$0 ,$0 ,61014
16BT04870A,16N0489901,3224 N HOYNE AVE,3224,N,HOYNE,AVE,32,Buildings,1/12/17,Non-Suit,$0 ,$0 ,154027
16BT06462A,16S0500199,7500 S COTTAGE GROVE AVE,7500,S,COTTAGE GROVE,AVE,6,Buildings,5/4/17,Continuance,$0 ,$0 ,162017
16BT02728A,16C0481466,1410 N ORLEANS ST,1410,N,ORLEANS,ST,27,Buildings,4/12/17,Continuance,$0 ,$0 ,68014
17BT00212A,16WO501918,1857 S SPRINGFIELD AVE,1857,S,SPRINGFIELD,AVE,24,Buildings,6/7/17,Continuance,$0 ,$0 ,131026
16BT04601A,16SO488702,639 W GARFIELD BLVD,639,W,GARFIELD,BLVD,20,Buildings,5/4/17,Continuance,$0 ,$0 ,62024
16BT06181A,16S0498900,5401 S ELLIS AVE,5401,S,ELLIS,AVE,5,Buildings,2/7/17,Non-Suit,$0 ,$0 ,138106
16BT03187A,16S0479634,6739 S JEFFERY BLVD,6739,S,JEFFERY,BLVD,5,Buildings,4/12/17,Continuance,$0 ,$0 ,198019
16BT03622A,16S0483693,712 E 95TH ST,712,E,95TH,ST,9,Buildings,5/4/17,Continuance,$0 ,$0 ,190019
16BT06472A,16L0500117,3244 W CORTEZ ST,3244,W,CORTEZ,ST,26,Buildings,5/4/17,Continuance,$0 ,$0 ,220091
16BT03359A,16C0480584,4849 S DR MARTIN LUTHER KING JR DR,4849,S,DR MARTIN LUTHER KING JR,DR,3,Buildings,1/3/17,Non-Suit,$0 ,$0 ,104015
16BT06181A,16S0498900,1001 E 54TH ST,1001,E,54TH,ST,5,Buildings,2/7/17,Non-Suit,$0 ,$0 ,73054
16BT03622A,16S0483693,712 E 95TH ST,712,E,95TH,ST,9,Buildings,5/4/17,Continuance,$0 ,$0 ,70014
16BT04866A,16N0489847,4110 N BERNARD ST,4110,N,BERNARD,ST,35,Buildings,6/6/17,Continuance,$0 ,$0 ,190019
16BT04601A,16SO488702,639 W GARFIELD BLVD,639,W,GARFIELD,BLVD,20,Buildings,5/4/17,Continuance,$0 ,$0 ,190019
16BT03285A,16N0482445,1216 W DIVERSEY PKWY,1216,W,DIVERSEY,PKWY,32,Buildings,6/7/17,Continuance,$0 ,$0 ,197087
16BT02956A,16C0478619,2410 S PRINCETON AVE,2410,S,PRINCETON,AVE,25,Buildings,4/11/17,Continuance,$0 ,$0 ,77024
16BT06241A,16SO499264,8431 S CRANDON AVE,8431,S,CRANDON,AVE,8,Buildings,4/10/17,Continuance,$0 ,$0 ,70024
16BT03622A,16S0483693,712 E 95TH ST,712,E,95TH,ST,9,Buildings,5/4/17,Continuance,$0 ,$0 ,220019
16BT03359A,16C0480584,4849 S DR MARTIN LUTHER KING JR DR,4849,S,DR MARTIN LUTHER KING JR,DR,3,Buildings,1/3/17,Non-Suit,$0 ,$0 ,190019
16BT06181A,16S0498900,5401 S ELLIS AVE,5401,S,ELLIS,AVE,5,Buildings,2/7/17,Non-Suit,$0 ,$0 ,104035
17BT00148A,16SO501616,9438 S LAFLIN ST,9438,S,LAFLIN,ST,21,Buildings,6/9/17,Continuance,$0 ,$0 ,197079
16BT02992A,16S0478899,9826 S AVENUE L,9826,S,AVENUE L,,10,Buildings,6/2/17,Continuance,$0 ,$0 ,190019
16BT06241A,16SO499264,8431 S CRANDON AVE,8431,S,CRANDON,AVE,8,Buildings,4/10/17,Continuance,$0 ,$0 ,67024
16BT06241A,16SO499264,8431 S CRANDON AVE,8431,S,CRANDON,AVE,8,Buildings,4/10/17,Continuance,$0 ,$0 ,131016
16BT02992A,16S0478899,9826 S AVENUE L,9826,S,AVENUE L,,10,Buildings,6/2/17,Continuance,$0 ,$0 ,61014
16BT06181A,16S0498900,1001 E 54TH ST,1001,E,54TH,ST,5,Buildings,2/7/17,Non-Suit,$0 ,$0 ,190020
16BT06181A,16S0498900,5401 S ELLIS AVE,5401,S,ELLIS,AVE,5,Buildings,2/7/17,Non-Suit,$0 ,$0 ,197079
16BT06540A,16S0500427,1407 W 81ST ST,1407,W,81ST,ST,21,Buildings,5/8/17,Continuance,$0 ,$0 ,140016
16BT05536A,16SO494888,1504 E 74TH PL,1504,E,74TH,PL,8,Buildings,5/1/17,Continuance,$0 ,$0 ,62034
16BT05866A,16W0496641,2323 S KOSTNER AVE,2323,S,KOSTNER,AVE,22,Buildings,1/3/17,Non-Suit,$0 ,$0 ,190019
16BT03618A,16S0483687,8116 S BURNHAM AVE,8116,S,BURNHAM,AVE,7,Buildings,1/3/17,Non-Suit,$0 ,$0 ,63024
16BT03566A,16CO482776,3092 S LYMAN ST,3092,S,LYMAN,ST,11,Buildings,5/2/17,Continuance,$0 ,$0 ,198019
16BT06540A,16S0500427,8100 S LOOMIS BLVD,8100,S,LOOMIS,BLVD,21,Buildings,5/8/17,Continuance,$0 ,$0 ,70014
16BT05536A,16SO494888,1504 E 74TH PL,1504,E,74TH,PL,8,Buildings,5/1/17,Continuance,$0 ,$0 ,70014
16BT04825A,16W0489687,5544 W NORTH AVE,5544,W,NORTH,AVE,37,Buildings,4/12/17,Continuance,$0 ,$0 ,2040
16BT03566A,16CO482776,3092 S LYMAN ST,3092,S,LYMAN,ST,11,Buildings,5/2/17,Continuance,$0 ,$0 ,14012
16BT04565A,16N0488204,4839 W EDDY ST,4839,W,EDDY,ST,31,Buildings,5/2/17,Continuance,$0 ,$0 ,62024
16BT05490A,16W0494479,2323 S KOSTNER AVE,2323,S,KOSTNER,AVE,22,Buildings,1/3/17,Non-Suit,$0 ,$0 ,138106
16BT04346A,16W0487223,5036 W CRYSTAL ST,5036,W,CRYSTAL,ST,37,Buildings,5/2/17,Continuance,$0 ,$0 ,70014
16BT05866A,16W0496641,2323 S KOSTNER AVE,2323,S,KOSTNER,AVE,22,Buildings,1/3/17,Non-Suit,$0 ,$0 ,41063
16BT05128A,16C0492548,2611 S LOWE AVE,2611,S,LOWE,AVE,11,Buildings,4/3/17,Continuance,$0 ,$0 ,141016
16BT05870A,16SO496602,7717 S LAFLIN ST,7717,S,LAFLIN,ST,17,Buildings,6/1/17,Continuance,$0 ,$0 ,65034
17BT00227A,16S0502149,10820 S CALHOUN AVE,10820,S,CALHOUN,AVE,10,Buildings,6/5/17,Continuance,$0 ,$0 ,139020
16BT03788A,16SO484335,4022 N MOZART ST,4022,N,MOZART,ST,33,Buildings,2/9/17,Non-Suit,$0 ,$0 ,70014
16BT04132A,16S0485938,9545 S AVALON AVE,9545,S,AVALON,AVE,8,Buildings,5/4/17,Continuance,$0 ,$0 ,61014
16BT05870A,16SO496602,7717 S LAFLIN ST,7717,S,LAFLIN,ST,17,Buildings,6/1/17,Continuance,$0 ,$0 ,61014
16BT03618A,16S0483687,8116 S BURNHAM AVE,8116,S,BURNHAM,AVE,7,Buildings,1/3/17,Non-Suit,$0 ,$0 ,190019
16BT02728A,16C0481466,1415 N SEDGWICK ST,1415,N,SEDGWICK,ST,27,Buildings,4/12/17,Continuance,$0 ,$0 ,68014
16BT04025A,16C0485581,1549 N NORTH PARK AVE,1549,N,NORTH PARK,AVE,27,Buildings,4/12/17,Continuance,$0 ,$0 ,65034
16BT06181A,16S0498900,1001 E 54TH ST,1001,E,54TH,ST,5,Buildings,2/7/17,Non-Suit,$0 ,$0 ,138106
17BT00383A,16WO503193,5501 W GLADYS AVE,5501,W,GLADYS,AVE,29,Buildings,6/1/17,Continuance,$0 ,$0 ,190019
16BT05536A,16SO494888,7425 S BLACKSTONE AVE,7425,S,BLACKSTONE,AVE,8,Buildings,5/1/17,Continuance,$0 ,$0 ,65014
16BT06540A,16S0500427,1407 W 81ST ST,1407,W,81ST,ST,21,Buildings,5/8/17,Continuance,$0 ,$0 ,70024
16BT04565A,16N0488204,4839 W EDDY ST,4839,W,EDDY,ST,31,Buildings,5/2/17,Continuance,$0 ,$0 ,190019
16BT06571A,16WO500625,1809 S KOMENSKY AVE,1809,S,KOMENSKY,AVE,24,Buildings,5/10/17,Continuance,$0 ,$0 ,133016
16BT05128A,16C0492548,2611 S LOWE AVE,2611,S,LOWE,AVE,11,Buildings,4/3/17,Continuance,$0 ,$0 ,190029
16BT03566A,16CO482776,3092 S LYMAN ST,3092,S,LYMAN,ST,11,Buildings,5/2/17,Continuance,$0 ,$0 ,194039
16BT05536A,16SO494888,1504 E 74TH PL,1504,E,74TH,PL,8,Buildings,5/1/17,Continuance,$0 ,$0 ,65014
16BT06567A,16WO500642,739 S CICERO AVE,739,S,CICERO,AVE,24,Buildings,5/10/17,Continuance,$0 ,$0 ,190019
16BT06559A,16W0500658,1421 N SPRINGFIELD AVE,1421,N,SPRINGFIELD,AVE,26,Buildings,5/4/17,Continuance,$0 ,$0 ,190019
17BT00001A,16WO500618,1240 S FAIRFIELD AVE,1240,S,FAIRFIELD,AVE,28,Buildings,5/3/17,Continuance,$0 ,$0 ,104035
16BT05461A,16WO494497,1859 N KIMBALL AVE,1859,N,KIMBALL,AVE,1,Buildings,4/3/17,Continuance,$0 ,$0 ,198019
17BT00001A,16WO500618,1240 S FAIRFIELD AVE,1240,S,FAIRFIELD,AVE,28,Buildings,5/3/17,Continuance,$0 ,$0 ,136016
16BT06560A,16W0500657,1835 S SPRINGFIELD AVE,1835,S,SPRINGFIELD,AVE,24,Buildings,5/5/17,Continuance,$0 ,$0 ,78014
16BT06336A,16WO499507,4025 W MADISON ST,4025,W,MADISON,ST,28,Buildings,6/1/17,Continuance,$0 ,$0 ,61014
17BT00299A,16C0502611,4639 S ST LAWRENCE AVE,4639,S,ST LAWRENCE,AVE,4,Buildings,5/8/17,Continuance,$0 ,$0 ,41063
16BT03187A,16S0479634,6739 S JEFFERY BLVD,6739,S,JEFFERY,BLVD,5,Buildings,4/12/17,Continuance,$0 ,$0 ,5012
16BT02613A,16W0476499,1209 S HARDING AVE,1209,S,HARDING,AVE,24,Buildings,5/5/17,Continuance,$0 ,$0 ,190019
16BT05731A,16WO495986,4205 W CULLERTON ST,4205,W,CULLERTON,ST,24,Buildings,5/10/17,Continuance,$0 ,$0 ,41063
16BT04025A,16C0485581,1549 N NORTH PARK AVE,1549,N,NORTH PARK,AVE,27,Buildings,4/12/17,Continuance,$0 ,$0 ,104015
16BT04025A,16C0485581,237 W NORTH AVE,237,W,NORTH,AVE,27,Buildings,4/12/17,Continuance,$0 ,$0 ,62024
17BT00383A,16WO503193,5501 W GLADYS AVE,5501,W,GLADYS,AVE,29,Buildings,6/1/17,Continuance,$0 ,$0 ,61014
16BT05127A,16T0492365,2231 N KEYSTONE AVE,2231,N,KEYSTONE,AVE,35,Buildings,5/2/17,Continuance,$0 ,$0 ,2022
17BT00409A,16NO503307,4628 W WARWICK AVE,4628,W,WARWICK,AVE,30,Buildings,7/6/17,Continuance,$0 ,$0 ,104015
16BT05293A,16S0493700,6350 S CHAMPLAIN AVE,6350,S,CHAMPLAIN,AVE,20,Buildings,1/3/17,Non-Suit,$0 ,$0 ,74024
16BT05612A,16C0495165,2703 S HILLOCK AVE,2703,S,HILLOCK,AVE,11,Buildings,4/4/17,Continuance,$0 ,$0 ,79014
16BT06531A,16N0500408,4579 N MULLIGAN AVE,4579,N,MULLIGAN,AVE,38,Buildings,5/9/17,Continuance,$0 ,$0 ,66034
16BT04346A,16W0487223,5036 W CRYSTAL ST,5036,W,CRYSTAL,ST,37,Buildings,5/2/17,Continuance,$0 ,$0 ,190019
16BT06539A,16S0500429,8034 S ELLIS AVE,8034,S,ELLIS,AVE,8,Buildings,5/4/17,Continuance,$0 ,$0 ,65034
16BT04184A,16S0486045,7959 S CONSTANCE AVE,7959,S,CONSTANCE,AVE,8,Buildings,5/4/17,Continuance,$0 ,$0 ,63014
16BT05536A,16SO494888,1504 E 74TH PL,1504,E,74TH,PL,8,Buildings,5/1/17,Continuance,$0 ,$0 ,70024
17BT00371A,16NO503161,3530 W PALMER ST,3530,W,PALMER,ST,35,Buildings,6/1/17,Continuance,$0 ,$0 ,198019
16BT05461A,16WO494497,1859 N KIMBALL AVE,1859,N,KIMBALL,AVE,1,Buildings,4/3/17,Continuance,$0 ,$0 ,104035
16BT05128A,16C0492548,2611 S LOWE AVE,2611,S,LOWE,AVE,11,Buildings,4/3/17,Continuance,$0 ,$0 ,41063
16BT03618A,16S0483687,8116 S BURNHAM AVE,8116,S,BURNHAM,AVE,7,Buildings,1/3/17,Non-Suit,$0 ,$0 ,79024
16BT05536A,16SO494888,7425 S BLACKSTONE AVE,7425,S,BLACKSTONE,AVE,8,Buildings,5/1/17,Continuance,$0 ,$0 ,62034
16BT02613A,16W0476499,3925 W ROOSEVELT RD,3925,W,ROOSEVELT,RD,24,Buildings,5/5/17,Continuance,$0 ,$0 ,190019
16BT03618A,16S0483687,8116 S BURNHAM AVE,8116,S,BURNHAM,AVE,7,Buildings,1/3/17,Non-Suit,$0 ,$0 ,63014
16BT04120A,16TO486100,4211 W 81ST ST,4211,W,81ST,ST,18,Buildings,1/3/17,Non-Suit,$0 ,$0 ,2022
16BT04565A,16N0488204,4839 W EDDY ST,4839,W,EDDY,ST,31,Buildings,5/2/17,Continuance,$0 ,$0 ,138106
16BT06539A,16S0500429,8034 S ELLIS AVE,8034,S,ELLIS,AVE,8,Buildings,5/4/17,Continuance,$0 ,$0 ,70024
17BT00409A,16NO503307,4628 W WARWICK AVE,4628,W,WARWICK,AVE,30,Buildings,7/6/17,Continuance,$0 ,$0 ,104035
17BT00385A,16P0502849,519 S LAVERGNE AVE,519,S,LAVERGNE,AVE,29,Buildings,5/9/17,Continuance,$0 ,$0 ,190019
16BN00027A,16F0468579,7733 S UNION AVE,7733,S,UNION,AVE,6,Buildings,5/1/17,Continuance,$0 ,$0 ,106015
16BT05400A,16L0493962,2645 W DEVON AVE,2645,W,DEVON,AVE,50,Buildings,1/5/17,Not Liable,$0 ,$0 ,220018
16BT06583A,16S0500600,10503 S CALHOUN AVE,10503,S,CALHOUN,AVE,10,Buildings,5/11/17,Continuance,$0 ,$0 ,67024
16BT05782A,16N0496290,1825 W BERWYN AVE,1825,W,BERWYN,AVE,40,Buildings,6/9/17,Continuance,$0 ,$0 ,104035
16BT06579A,16C0500606,4502 S JUSTINE ST,4502,S,JUSTINE,ST,15,Buildings,5/8/17,Continuance,$0 ,$0 ,76054
16BT03187A,16S0479634,6739 S JEFFERY BLVD,6739,S,JEFFERY,BLVD,5,Buildings,4/12/17,Continuance,$0 ,$0 ,103015
16BT06567A,16WO500642,739 S CICERO AVE,739,S,CICERO,AVE,24,Buildings,5/10/17,Continuance,$0 ,$0 ,101015
16BT06562A,16W0500650,1548 S HOMAN AVE,1548,S,HOMAN,AVE,24,Buildings,5/10/17,Continuance,$0 ,$0 ,157027
16BT06552A,16SO500459,9818 S INDIANA AVE,9818,S,INDIANA,AVE,9,Buildings,5/3/17,Continuance,$0 ,$0 ,104035
16BT03187A,16S0479634,6739 S JEFFERY BLVD,6739,S,JEFFERY,BLVD,5,Buildings,4/12/17,Continuance,$0 ,$0 ,104075
16BN00180A,16F0485344,6347 S SANGAMON ST,6347,S,SANGAMON,ST,16,Buildings,5/1/17,Continuance,$0 ,$0 ,70024
17BT00385A,16P0502849,519 S LAVERGNE AVE,519,S,LAVERGNE,AVE,29,Buildings,5/9/17,Continuance,$0 ,$0 ,154017
16BT04025A,16C0485581,237 W NORTH AVE,237,W,NORTH,AVE,27,Buildings,4/12/17,Continuance,$0 ,$0 ,198019
16BT03187A,16S0479634,6739 S JEFFERY BLVD,6739,S,JEFFERY,BLVD,5,Buildings,4/12/17,Continuance,$0 ,$0 ,190029
16BT02728A,16C0481466,1415 N SEDGWICK ST,1415,N,SEDGWICK,ST,27,Buildings,4/12/17,Continuance,$0 ,$0 ,63014
16BT06556A,16C0500646,1346 N CLEAVER ST,1346,N,CLEAVER,ST,2,Buildings,5/3/17,Continuance,$0 ,$0 ,61014
16BT03187A,16S0479634,6739 S JEFFERY BLVD,6739,S,JEFFERY,BLVD,5,Buildings,4/12/17,Continuance,$0 ,$0 ,4032
16BT06565A,16SO500623,7423 S KENWOOD AVE,7423,S,KENWOOD,AVE,8,Buildings,5/10/17,Continuance,$0 ,$0 ,104035
16BT06552A,16SO500459,9818 S INDIANA AVE,9818,S,INDIANA,AVE,9,Buildings,5/3/17,Continuance,$0 ,$0 ,164057
16BT06551A,16WO500460,2860 W 22ND PL,2860,W,22ND,PL,12,Buildings,5/10/17,Continuance,$0 ,$0 ,73014
16BT06552A,16SO500459,9818 S INDIANA AVE,9818,S,INDIANA,AVE,9,Buildings,5/3/17,Continuance,$0 ,$0 ,190019
17BT00001A,16WO500618,1240 S FAIRFIELD AVE,1240,S,FAIRFIELD,AVE,28,Buildings,5/3/17,Continuance,$0 ,$0 ,103015
16BT06566A,16NO500645,2416 N CICERO AVE,2416,N,CICERO,AVE,31,Buildings,5/3/17,Continuance,$0 ,$0 ,70024
16BT06559A,16W0500658,1421 N SPRINGFIELD AVE,1421,N,SPRINGFIELD,AVE,26,Buildings,5/4/17,Continuance,$0 ,$0 ,63024
16BT06547A,16LO500428,2891 N MILWAUKEE AVE,2891,N,MILWAUKEE,AVE,35,Buildings,1/4/17,Non-Suit,$0 ,$0 ,220096
16BT06570A,16NO500634,2449 N TRIPP AVE,2449,N,TRIPP,AVE,31,Buildings,5/10/17,Continuance,$0 ,$0 ,74014
16BT05461A,16WO494497,3329 W CORTLAND ST,3329,W,CORTLAND,ST,1,Buildings,4/3/17,Continuance,$0 ,$0 ,138066
17BT00202A,16N0501933,5043 N LINCOLN AVE,5043,N,LINCOLN,AVE,40,Buildings,6/2/17,Continuance,$0 ,$0 ,65014
17BT00001A,16WO500618,1240 S FAIRFIELD AVE,1240,S,FAIRFIELD,AVE,28,Buildings,5/3/17,Continuance,$0 ,$0 ,102015
16BT06553A,16CO500456,3634 S LOWE AVE,3634,S,LOWE,AVE,11,Buildings,5/10/17,Continuance,$0 ,$0 ,63034
16BT06566A,16NO500645,2416 N CICERO AVE,2416,N,CICERO,AVE,31,Buildings,5/3/17,Continuance,$0 ,$0 ,131016
16BT05731A,16WO495986,4205 W CULLERTON ST,4205,W,CULLERTON,ST,24,Buildings,5/10/17,Continuance,$0 ,$0 ,63014
16BT06606A,16SH0504965,11352 S EGGLESTON AVE,11352,S,EGGLESTON,AVE,34,Buildings,1/4/17,Non-Suit,$0 ,$0 ,132046
16BT05731A,16WO495986,4205 W CULLERTON ST,4205,W,CULLERTON,ST,24,Buildings,5/10/17,Continuance,$0 ,$0 ,2011
16BT06565A,16SO500623,7423 S KENWOOD AVE,7423,S,KENWOOD,AVE,8,Buildings,5/10/17,Continuance,$0 ,$0 ,190019
16BT05731A,16WO495986,4205 W CULLERTON ST,4205,W,CULLERTON,ST,24,Buildings,5/10/17,Continuance,$0 ,$0 ,106015
16BT06551A,16WO500460,2860 W 22ND PL,2860,W,22ND,PL,12,Buildings,5/10/17,Continuance,$0 ,$0 ,190019
16BT06606A,16SH0504965,11352 S EGGLESTON AVE,11352,S,EGGLESTON,AVE,34,Buildings,1/4/17,Non-Suit,$0 ,$0 ,46013
16BT03187A,16S0479634,6739 S JEFFERY BLVD,6739,S,JEFFERY,BLVD,5,Buildings,4/12/17,Continuance,$0 ,$0 ,73054
16BT06562A,16W0500650,1548 S HOMAN AVE,1548,S,HOMAN,AVE,24,Buildings,5/10/17,Continuance,$0 ,$0 ,159027
16BT06622A,16N0500761,1640 W CARROLL AVE,1640,W,CARROLL,AVE,27,Buildings,6/8/17,Continuance,$0 ,$0 ,196029
16BT06617A,16S0500621,7573 S COLES AVE,7573,S,COLES,AVE,7,Buildings,5/4/17,Continuance,$0 ,$0 ,65014
16BT06567A,16WO500642,739 S CICERO AVE,739,S,CICERO,AVE,24,Buildings,5/10/17,Continuance,$0 ,$0 ,62024
16BT06562A,16W0500650,1548 S HOMAN AVE,1548,S,HOMAN,AVE,24,Buildings,5/10/17,Continuance,$0 ,$0 ,62024
16BT05731A,16WO495986,4205 W CULLERTON ST,4205,W,CULLERTON,ST,24,Buildings,5/10/17,Continuance,$0 ,$0 ,70024
17BT00299A,16C0502611,4639 S ST LAWRENCE AVE,4639,S,ST LAWRENCE,AVE,4,Buildings,5/8/17,Continuance,$0 ,$0 ,61014
16BT04025A,16C0485581,1549 N NORTH PARK AVE,1549,N,NORTH PARK,AVE,27,Buildings,4/12/17,Continuance,$0 ,$0 ,198019
16BT03437A,16SO482572,935 E 81ST ST,935,E,81ST,ST,8,Buildings,6/5/17,Continuance,$0 ,$0 ,77024
16BT05723A,16TO495690,859 N WOOD ST,859,N,WOOD,ST,1,Buildings,7/6/17,Continuance,$0 ,$0 ,2071
16BT05037A,16T0491626,2120 N MAGNOLIA AVE,2120,N,MAGNOLIA,AVE,2,Buildings,4/12/17,Continuance,$0 ,$0 ,2011
16BT05037A,16T0491626,2120 N MAGNOLIA AVE,2120,N,MAGNOLIA,AVE,2,Buildings,4/12/17,Continuance,$0 ,$0 ,2071
16BT05037A,16T0491626,2120 N MAGNOLIA AVE,2120,N,MAGNOLIA,AVE,2,Buildings,4/12/17,Continuance,$0 ,$0 ,2022
16BT06583A,16S0500600,10503 S CALHOUN AVE,10503,S,CALHOUN,AVE,10,Buildings,5/11/17,Continuance,$0 ,$0 ,63044
16BT03466A,16DR0486825,2438 N LOREL AVE,2438,N,LOREL,AVE,30,Buildings,1/5/17,Non-Suit,$0 ,$0 ,3032
17BT00503A,16N0503596,6100 N DAMEN AVE,6100,N,DAMEN,AVE,40,Buildings,6/6/17,Continuance,$0 ,$0 ,61014
16BT03057A,16W0479058,5205 W VAN BUREN ST,5205,W,VAN BUREN,ST,29,Buildings,5/2/17,Continuance,$0 ,$0 ,194019
16BT04493A,16S0487957,1455 W 79TH ST,1455,W,79TH,ST,17,Buildings,4/3/17,Continuance,$0 ,$0 ,220018
16BT05904A,16SO496624,5637 S GREEN ST,5637,S,GREEN,ST,20,Buildings,4/6/17,Continuance,$0 ,$0 ,104035
16BT03057A,16W0479058,400 S LARAMIE AVE,400,S,LARAMIE,AVE,29,Buildings,5/2/17,Continuance,$0 ,$0 ,198019
16BT04569A,16W0488201,3808 W AUGUSTA BLVD,3808,W,AUGUSTA,BLVD,27,Buildings,4/6/17,Continuance,$0 ,$0 ,79014
16BT04897A,16W0490085,5026 S TALMAN AVE,5026,S,TALMAN,AVE,14,Buildings,5/11/17,Continuance,$0 ,$0 ,220023
16BT04493A,16S0487957,7901 S LAFLIN ST,7901,S,LAFLIN,ST,17,Buildings,4/3/17,Continuance,$0 ,$0 ,73014
17BT00496A,16W0503652,1523 N CENTRAL AVE,1523,N,CENTRAL,AVE,37,Buildings,6/2/17,Continuance,$0 ,$0 ,104015
17BT00524A,16W0503772,5921 S ROCKWELL ST,5921,S,ROCKWELL,ST,16,Buildings,4/5/17,Continuance,$0 ,$0 ,77014
17BT00510A,16T0503801,3426 N JANSSEN AVE,3426,N,JANSSEN,AVE,44,Buildings,6/7/17,Continuance,$0 ,$0 ,2022
16BT06220A,16LO499119,3067 W ARMITAGE AVE,3067,W,ARMITAGE,AVE,1,Buildings,2/1/17,Non-Suit,$0 ,$0 ,220025
17BT00526A,16S0503765,7932 S ST LAWRENCE AVE,7932,S,ST LAWRENCE,AVE,6,Buildings,4/5/17,Continuance,$0 ,$0 ,198019
16BT06220A,16LO499119,3067 W ARMITAGE AVE,3067,W,ARMITAGE,AVE,1,Buildings,2/1/17,Non-Suit,$0 ,$0 ,220027
16BT06123A,16S0498420,6701 S PARNELL AVE,6701,S,PARNELL,AVE,6,Buildings,5/3/17,Continuance,$0 ,$0 ,192019
16BT05904A,16SO496624,5637 S GREEN ST,5637,S,GREEN,ST,20,Buildings,4/6/17,Continuance,$0 ,$0 ,196029
16BT05903A,16SO496627,8515 S DAMEN AVE,8515,S,DAMEN,AVE,21,Buildings,4/6/17,Continuance,$0 ,$0 ,70014
16BT04493A,16S0487957,1455 W 79TH ST,1455,W,79TH,ST,17,Buildings,4/3/17,Continuance,$0 ,$0 ,105035
16BT05903A,16SO496627,8515 S DAMEN AVE,8515,S,DAMEN,AVE,21,Buildings,4/6/17,Continuance,$0 ,$0 ,131026
16BT05863A,16S0496645,7554 S YATES BLVD,7554,S,YATES,BLVD,7,Buildings,4/7/17,Continuance,$0 ,$0 ,196029
16BT04666A,16S0488939,9006 S ESCANABA AVE,9006,S,ESCANABA,AVE,10,Buildings,4/6/17,Continuance,$0 ,$0 ,61014
16BT05903A,16SO496627,8515 S DAMEN AVE,8515,S,DAMEN,AVE,21,Buildings,4/6/17,Continuance,$0 ,$0 ,104015
16BT05890A,16C0496776,1401 N WESTERN AVE,1401,N,WESTERN,AVE,1,Buildings,4/6/17,Continuance,$0 ,$0 ,4012
